source,source_sobel_si,sigma,seed,derived_seed,actual_luma_rms,qp,cu_count,mean_area,median_area,dominant_sizes
kodim07.png,77.83309744211552,30,20260813,3098269893240156219,29.54401618284004,32,3278,119.95607077486272,64.0,8x8:611; 16x8:450; 8x16:416; 16x4:304; 4x16:284; 8x4:269
kodim08.png,157.11382891853802,5,20260811,13768457441763341889,4.947578027748279,32,6896,57.02088167053364,32.0,4x8:1591; 4x4:1418; 8x4:1188; 8x8:804; 4x16:597; 16x4:367
kodim08.png,157.11382891853802,5,20260812,11452475476780737760,4.941008661129372,32,6845,57.44572680788897,32.0,4x8:1516; 4x4:1324; 8x4:1230; 8x8:857; 4x16:567; 16x4:384
kodim08.png,157.11382891853802,5,20260813,6320099502161092642,4.941183398301569,32,6913,56.880659626790106,32.0,4x8:1589; 8x4:1298; 4x4:1294; 8x8:841; 4x16:583; 16x4:349
kodim08.png,157.11382891853802,15,20260811,13768457441763341889,14.68171567171576,32,6309,62.326200665715646,32.0,4x8:1262; 8x4:1119; 4x4:962; 8x8:908; 4x16:536; 16x4:441
kodim08.png,157.11382891853802,15,20260812,11452475476780737760,14.663275471132557,32,6430,61.15334370139969,32.0,4x8:1369; 8x4:1099; 4x4:1040; 8x8:942; 4x16:546; 8x16:417
kodim08.png,157.11382891853802,15,20260813,6320099502161092642,14.656698538634437,32,6476,60.71896232242125,32.0,4x8:1307; 8x4:1181; 4x4:1052; 8x8:817; 4x16:606; 16x4:416
kodim08.png,157.11382891853802,30,20260811,13768457441763341889,28.684611965350026,32,4552,86.38312829525483,64.0,4x8:711; 8x8:625; 4x16:587; 8x16:483; 8x4:476; 16x8:423
kodim08.png,157.11382891853802,30,20260812,11452475476780737760,28.654598475531728,32,4680,84.02051282051282,64.0,4x8:697; 8x8:648; 8x4:579; 4x16:568; 4x4:440; 8x16:424
kodim08.png,157.11382891853802,30,20260813,6320099502161092642,28.62796933516606,32,4944,79.53398058252426,64.0,4x8:793; 8x8:766; 4x16:644; 8x4:598; 4x4:470; 8x16:430
kodim09.png,81.27218115066475,5,20260811,18257608411526477614,5.013174121709401,32,2446,160.75878986099755,64.0,4x8:351; 8x4:291; 8x8:283; 4x4:260; 16x8:206; 16x4:193
kodim09.png,81.27218115066475,5,20260812,165719163368697002,4.998120272476245,32,2493,157.7280385078219,64.0,8x4:337; 4x8:323; 4x4:316; 8x8:306; 16x8:186; 16x4:176
kodim09.png,81.27218115066475,5,20260813,11780101335722263977,5.00840078975973,32,2465,159.51967545638945,64.0,4x8:360; 4x4:300; 8x4:266; 8x8:246; 4x16:192; 16x8:177
kodim09.png,81.27218115066475,15,20260811,18257608411526477614,15.001108849124712,32,3695,106.41840324763193,64.0,16x8:481; 8x8:448; 8x16:438; 4x8:388; 8x4:387; 4x16:351
kodim09.png,81.27218115066475,15,20260812,165719163368697002,14.958673896560896,32,3694,106.44721169463996,64.0,16x8:512; 8x8:492; 8x16:411; 4x8:385; 8x4:356; 16x4:342
