source,source_sobel_si,qp,cu_count,coded_area,mean_area,median_area,mean_equivalent_side,cu_density_per_mpixel,dominant_sizes
kodim18.png,91.82265666221684,22,6101,393216,64.45107359449271,32.0,7.26623823168305,15515.645345052084,4x4:1240; 4x8:1136; 8x4:1108; 8x8:869; 8x16:419; 4x16:375
kodim18.png,91.82265666221684,27,5207,393216,75.51680430190129,32.0,7.746069485780746,13242.085774739584,4x4:942; 4x8:932; 8x4:863; 8x8:771; 8x16:367; 4x16:337
kodim18.png,91.82265666221684,32,4226,393216,93.04685281590156,64.0,8.529120077768026,10747.273763020834,8x8:664; 8x4:638; 4x8:631; 4x4:610; 8x16:351; 16x8:280
kodim18.png,91.82265666221684,37,3171,393216,124.00378429517502,64.0,9.696040363259087,8064.27001953125,8x8:528; 4x8:374; 8x4:359; 16x8:337; 8x16:317; 4x4:282
kodim19.png,107.11715209029364,22,4681,393216,84.00256355479598,32.0,7.987986614618352,11904.398600260416,4x4:902; 8x4:879; 4x8:646; 8x8:531; 16x8:506; 16x4:360
kodim19.png,107.11715209029364,27,3811,393216,103.17921805300446,64.0,8.480334395253697,9691.874186197916,8x4:652; 4x4:642; 4x8:549; 8x8:458; 16x8:351; 16x4:332
kodim19.png,107.11715209029364,32,2854,393216,137.7771548703574,64.0,9.447957393593999,7258.097330729167,8x4:460; 4x8:416; 4x4:396; 8x8:311; 16x8:238; 16x4:200
kodim19.png,107.11715209029364,37,2045,393216,192.28166259168705,64.0,11.067617558939633,5200.703938802083,4x8:232; 16x8:220; 8x8:205; 8x4:196; 4x4:176; 16x4:170
kodim20.png,85.85981952243698,22,3991,393216,98.5256827862691,32.0,7.656032055997047,10149.637858072916,4x4:994; 8x4:907; 4x8:526; 8x8:491; 16x4:274; 16x8:254
kodim20.png,85.85981952243698,27,3312,393216,118.72463768115942,32.0,8.377039454276577,8422.8515625,8x4:718; 4x4:634; 4x8:441; 8x8:381; 16x8:278; 16x4:265
kodim20.png,85.85981952243698,32,2611,393216,150.59977020298737,64.0,9.3525404451323,6640.116373697917,8x4:478; 4x4:390; 8x8:345; 4x8:321; 16x8:254; 16x4:229
kodim20.png,85.85981952243698,37,1912,393216,205.65690376569037,64.0,10.834136638450481,4862.467447916667,8x8:246; 4x4:244; 8x4:221; 4x8:211; 16x8:188; 16x4:159
kodim21.png,97.74606076405574,22,5104,393216,77.04075235109718,32.0,7.379783103950224,12980.143229166666,8x4:1329; 4x4:1082; 8x8:614; 16x4:591; 4x8:556; 16x8:429
kodim21.png,97.74606076405574,27,4681,393216,84.00256355479598,32.0,7.472941020819281,11904.398600260416,8x4:1288; 4x4:1064; 16x4:560; 4x8:446; 8x8:441; 16x8:364
kodim21.png,97.74606076405574,32,3686,393216,106.67824199674443,32.0,8.324076508992832,9373.982747395834,8x4:868; 4x4:604; 16x4:474; 8x8:405; 4x8:380; 16x8:370
kodim21.png,97.74606076405574,37,2956,393216,133.02300405953991,64.0,9.07554287741113,7517.496744791667,8x4:611; 16x4:407; 4x4:402; 8x8:351; 16x8:345; 4x8:250
kodim22.png,71.06697134314325,22,5509,393216,71.37701942276276,32.0,7.545388742302623,14010.111490885416,8x4:1045; 4x8:1030; 4x4:906; 8x8:807; 16x4:373; 8x16:334
kodim22.png,71.06697134314325,27,4487,393216,87.63449966570091,64.0,8.23256551746209,11411.031087239584,8x4:743; 4x8:693; 8x8:659; 4x4:636; 8x16:361; 16x4:329
kodim22.png,71.06697134314325,32,3335,393216,117.90584707646177,64.0,9.484062464633128,8481.343587239584,8x8:443; 4x8:430; 8x4:372; 16x8:356; 4x4:336; 8x16:331
kodim22.png,71.06697134314325,37,2274,393216,172.91820580474933,128.0,11.52322089373433,5783.0810546875,8x8:263; 16x8:255; 8x16:244; 16x16:229; 4x8:196; 8x4:164
kodim23.png,62.995112412459626,22,3522,393216,111.64565587734242,64.0,8.770653474833894,8956.9091796875,4x8:674; 8x4:531; 4x4:510; 8x8:438; 8x16:272; 4x16:269
kodim23.png,62.995112412459626,27,2698,393216,145.74351371386211,64.0,9.817166790436353,6861.368815104167,4x8:389; 8x4:378; 4x4:322; 8x8:318; 8x16:282; 4x16:209
kodim23.png,62.995112412459626,32,1944,393216,202.2716049382716,64.0,11.41896893036419,4943.84765625,8x16:229; 8x8:211; 8x4:200; 4x8:188; 4x4:184; 16x16:173
kodim23.png,62.995112412459626,37,1280,393216,307.2,128.0,14.275940648674691,3255.2083333333335,16x16:142; 8x16:141; 8x8:105; 16x8:105; 32x32:104; 8x4:98
kodim24.png,104.01888000914333,22,8275,393216,47.5185498489426,32.0,6.374967974923802,21044.413248697918,4x4:2192; 8x4:1874; 4x8:1708; 8x8:933; 4x16:440; 16x4:322
kodim24.png,104.01888000914333,27,7023,393216,55.989747970952585,32.0,6.8326914673965815,17860.41259765625,4x4:1650; 8x4:1422; 4x8:1309; 8x8:838; 16x4:404; 4x16:396
kodim24.png,104.01888000914333,32,5364,393216,73.30648769574944,64.0,7.742348751466547,13641.357421875,4x4:910; 4x8:874; 8x4:861; 8x8:794; 8x16:383; 4x16:380
kodim24.png,104.01888000914333,37,3696,393216,106.3896103896104,64.0,9.287656943778677,9399.4140625,8x8:585; 8x4:482; 4x8:389; 8x16:376; 16x8:353; 4x4:350
